LineRef;Station;Direction;Route;StopSeq
22014;de:08125:5404;H;Öhringen - Heilbronn - Karlsruhe;1
22014;de:08125:1110;H;Öhringen - Heilbronn - Karlsruhe;2
22014;de:08215:32093;H;Öhringen - Heilbronn - Karlsruhe;3
22014;de:08215:32618;H;Öhringen - Heilbronn - Karlsruhe;4
22014;de:08215:32092;H;Öhringen - Heilbronn - Karlsruhe;5
22014;de:08215:1561;H;Öhringen - Heilbronn - Karlsruhe;6
22014;de:08215:32617;H;Öhringen - Heilbronn - Karlsruhe;7
22014;de:08215:32831;H;Öhringen - Heilbronn - Karlsruhe;8
22014;de:08215:1557;H;Öhringen - Heilbronn - Karlsruhe;9
22014;de:08215:1556;H;Öhringen - Heilbronn - Karlsruhe;10
22014;de:08215:1555;H;Öhringen - Heilbronn - Karlsruhe;11
22014;de:08215:1554;H;Öhringen - Heilbronn - Karlsruhe;12
22014;de:08215:1553;H;Öhringen - Heilbronn - Karlsruhe;13
22014;de:08215:1551;H;Öhringen - Heilbronn - Karlsruhe;14
22014;de:08215:1543;H;Öhringen - Heilbronn - Karlsruhe;15
22014;de:08215:1530;H;Öhringen - Heilbronn - Karlsruhe;16
22014;de:08212:802;H;Öhringen - Heilbronn - Karlsruhe;17
22014;de:08212:7;H;Öhringen - Heilbronn - Karlsruhe;18
22014;de:08212:6;H;Öhringen - Heilbronn - Karlsruhe;19
22014;de:08212:1001;H;Öhringen - Heilbronn - Karlsruhe;20
22014;de:08212:1002;H;Öhringen - Heilbronn - Karlsruhe;21
22014;de:08212:1011;H;Öhringen - Heilbronn - Karlsruhe;22
22014;de:08212:1012;H;Öhringen - Heilbronn - Karlsruhe;23
22014;de:08212:1013;H;Öhringen - Heilbronn - Karlsruhe;24
22014;de:08212:74;H;Öhringen - Heilbronn - Karlsruhe;25
22014;de:08212:98;H;Öhringen - Heilbronn - Karlsruhe;26
22014;de:08212:89;H;Öhringen - Heilbronn - Karlsruhe;27
22014;de:08212:1201;H;Öhringen - Heilbronn - Karlsruhe;28
